Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QC","Crops","206","Sudan (former)","5419","Yield","603","Fruit, tropical fresh nes","1999","1999","hg/ha","35088","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","603","Fruit, tropical fresh nes","2000","2000","hg/ha","34516","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","603","Fruit, tropical fresh nes","2001","2001","hg/ha","34481","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","603","Fruit, tropical fresh nes","2002","2002","hg/ha","34490","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","603","Fruit, tropical fresh nes","2003","2003","hg/ha","34532","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","603","Fruit, tropical fresh nes","2004","2004","hg/ha","34564","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","603","Fruit, tropical fresh nes","2005","2005","hg/ha","34595","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","603","Fruit, tropical fresh nes","2006","2006","hg/ha","34627","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","603","Fruit, tropical fresh nes","2007","2007","hg/ha","34659","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","603","Fruit, tropical fresh nes","2008","2008","hg/ha","34690","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","603","Fruit, tropical fresh nes","2009","2009","hg/ha","34722","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","603","Fruit, tropical fresh nes","2010","2010","hg/ha","34754","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","603","Fruit, tropical fresh nes","2011","2011","hg/ha","34785","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5510","Production","603","Fruit, tropical fresh nes","1961","1961","tonnes","","M","Data not available"
"QC","Crops","206","Sudan (former)","5510","Production","603","Fruit, tropical fresh nes","1962","1962","tonnes","","M","Data not available"
"QC","Crops","206","Sudan (former)","5510","Production","603","Fruit, tropical fresh nes","1963","1963","tonnes","","M","Data not available"
"QC","Crops","206","Sudan (former)","5510","Production","603","Fruit, tropical fresh nes","1964","1964","tonnes","","M","Data not available"
"QC","Crops","206","Sudan (former)","5510","Production","603","Fruit, tropical fresh nes","1965","1965","tonnes","","M","Data not available"
"QC","Crops","206","Sudan (former)","5510","Production","603","Fruit, tropical fresh nes","1966","1966","tonnes","","M","Data not available"
"QC","Crops","206","Sudan (former)","5510","Production","603","Fruit, tropical fresh nes","1967","1967","tonnes","","M","Data not available"
"QC","Crops","206","Sudan (former)","5510","Production","603","Fruit, tropical fresh nes","1968","1968","tonnes","","M","Data not available"
"QC","Crops","206","Sudan (former)","5510","Production","603","Fruit, tropical fresh nes","1969","1969","tonnes","","M","Data not available"
"QC","Crops","206","Sudan (former)","5510","Production","603","Fruit, tropical fresh nes","1970","1970","tonnes","","M","Data not available"
"QC","Crops","206","Sudan (former)","5510","Production","603","Fruit, tropical fresh nes","1971","1971","tonnes","","M","Data not available"
"QC","Crops","206","Sudan (former)","5510","Production","603","Fruit, tropical fresh nes","1972","1972","tonnes","","M","Data not available"
"QC","Crops","206","Sudan (former)","5510","Production","603","Fruit, tropical fresh nes","1973","1973","tonnes","","M","Data not available"
"QC","Crops","206","Sudan (former)","5510","Production","603","Fruit, tropical fresh nes","1974","1974","tonnes","","M","Data not available"
"QC","Crops","206","Sudan (former)","5510","Production","603","Fruit, tropical fresh nes","1975","1975","tonnes","","M","Data not available"
"QC","Crops","206","Sudan (former)","5510","Production","603","Fruit, tropical fresh nes","1976","1976","tonnes","","M","Data not available"
"QC","Crops","206","Sudan (former)","5510","Production","603","Fruit, tropical fresh nes","1977","1977","tonnes","","M","Data not available"
"QC","Crops","206","Sudan (former)","5510","Production","603","Fruit, tropical fresh nes","1978","1978","tonnes","","M","Data not available"
"QC","Crops","206","Sudan (former)","5510","Production","603","Fruit, tropical fresh nes","1979","1979","tonnes","","M","Data not available"
"QC","Crops","206","Sudan (former)","5510","Production","603","Fruit, tropical fresh nes","1980","1980","tonnes","","M","Data not available"
"QC","Crops","206","Sudan (former)","5510","Production","603","Fruit, tropical fresh nes","1981","1981","tonnes","","M","Data not available"
"QC","Crops","206","Sudan (former)","5510","Production","603","Fruit, tropical fresh nes","1982","1982","tonnes","","M","Data not available"
"QC","Crops","206","Sudan (former)","5510","Production","603","Fruit, tropical fresh nes","1983","1983","tonnes","","M","Data not available"
"QC","Crops","206","Sudan (former)","5510","Production","603","Fruit, tropical fresh nes","1984","1984","tonnes","","M","Data not available"
"QC","Crops","206","Sudan (former)","5510","Production","603","Fruit, tropical fresh nes","1985","1985","tonnes","","M","Data not available"
"QC","Crops","206","Sudan (former)","5510","Production","603","Fruit, tropical fresh nes","1986","1986","tonnes","","M","Data not available"
"QC","Crops","206","Sudan (former)","5510","Production","603","Fruit, tropical fresh nes","1987","1987","tonnes","","M","Data not available"
"QC","Crops","206","Sudan (former)","5510","Production","603","Fruit, tropical fresh nes","1988","1988","tonnes","","M","Data not available"
"QC","Crops","206","Sudan (former)","5510","Production","603","Fruit, tropical fresh nes","1989","1989","tonnes","","M","Data not available"
"QC","Crops","206","Sudan (former)","5510","Production","603","Fruit, tropical fresh nes","1990","1990","tonnes","5000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","603","Fruit, tropical fresh nes","1991","1991","tonnes","6000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","603","Fruit, tropical fresh nes","1992","1992","tonnes","7000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","603","Fruit, tropical fresh nes","1993","1993","tonnes","8000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","603","Fruit, tropical fresh nes","1994","1994","tonnes","9000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","603","Fruit, tropical fresh nes","1995","1995","tonnes","10000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","603","Fruit, tropical fresh nes","1996","1996","tonnes","15000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","603","Fruit, tropical fresh nes","1997","1997","tonnes","15249","Im","FAO data based on imputation methodology"
"QC","Crops","206","Sudan (former)","5510","Production","603","Fruit, tropical fresh nes","1998","1998","tonnes","17535","Im","FAO data based on imputation methodology"
"QC","Crops","206","Sudan (former)","5510","Production","603","Fruit, tropical fresh nes","1999","1999","tonnes","20000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","603","Fruit, tropical fresh nes","2000","2000","tonnes","23186","Im","FAO data based on imputation methodology"
"QC","Crops","206","Sudan (former)","5510","Production","603","Fruit, tropical fresh nes","2001","2001","tonnes","27004","Im","FAO data based on imputation methodology"
"QC","Crops","206","Sudan (former)","5510","Production","603","Fruit, tropical fresh nes","2002","2002","tonnes","23093","Im","FAO data based on imputation methodology"
"QC","Crops","206","Sudan (former)","5510","Production","603","Fruit, tropical fresh nes","2003","2003","tonnes","24667","Im","FAO data based on imputation methodology"
"QC","Crops","206","Sudan (former)","5510","Production","603","Fruit, tropical fresh nes","2004","2004","tonnes","26240","Im","FAO data based on imputation methodology"
"QC","Crops","206","Sudan (former)","5510","Production","603","Fruit, tropical fresh nes","2005","2005","tonnes","27813","Im","FAO data based on imputation methodology"
"QC","Crops","206","Sudan (former)","5510","Production","603","Fruit, tropical fresh nes","2006","2006","tonnes","29387","Im","FAO data based on imputation methodology"
"QC","Crops","206","Sudan (former)","5510","Production","603","Fruit, tropical fresh nes","2007","2007","tonnes","30960","Im","FAO data based on imputation methodology"
"QC","Crops","206","Sudan (former)","5510","Production","603","Fruit, tropical fresh nes","2008","2008","tonnes","32533","Im","FAO data based on imputation methodology"
"QC","Crops","206","Sudan (former)","5510","Production","603","Fruit, tropical fresh nes","2009","2009","tonnes","34106","Im","FAO data based on imputation methodology"
"QC","Crops","206","Sudan (former)","5510","Production","603","Fruit, tropical fresh nes","2010","2010","tonnes","35680","Im","FAO data based on imputation methodology"
"QC","Crops","206","Sudan (former)","5510","Production","603","Fruit, tropical fresh nes","2011","2011","tonnes","37253","Im","FAO data based on imputation methodology"
"QC","Crops","206","Sudan (former)","5312","Area harvested","406","Garlic","1961","1961","ha","300","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","406","Garlic","1962","1962","ha","300","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","406","Garlic","1963","1963","ha","330","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","406","Garlic","1964","1964","ha","330","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","406","Garlic","1965","1965","ha","350","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","406","Garlic","1966","1966","ha","350","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","406","Garlic","1967","1967","ha","350","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","406","Garlic","1968","1968","ha","380","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","406","Garlic","1969","1969","ha","380","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","406","Garlic","1970","1970","ha","400","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","406","Garlic","1971","1971","ha","420","","Official data"
"QC","Crops","206","Sudan (former)","5312","Area harvested","406","Garlic","1972","1972","ha","420","","Official data"
"QC","Crops","206","Sudan (former)","5312","Area harvested","406","Garlic","1973","1973","ha","420","","Official data"
"QC","Crops","206","Sudan (former)","5312","Area harvested","406","Garlic","1974","1974","ha","420","","Official data"
"QC","Crops","206","Sudan (former)","5312","Area harvested","406","Garlic","1975","1975","ha","462","","Official data"
"QC","Crops","206","Sudan (former)","5312","Area harvested","406","Garlic","1976","1976","ha","504","","Official data"
"QC","Crops","206","Sudan (former)","5312","Area harvested","406","Garlic","1977","1977","ha","550","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","406","Garlic","1978","1978","ha","600","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","406","Garlic","1979","1979","ha","625","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","406","Garlic","1980","1980","ha","651","","Official data"
"QC","Crops","206","Sudan (former)","5312","Area harvested","406","Garlic","1981","1981","ha","646","","Official data"
"QC","Crops","206","Sudan (former)","5312","Area harvested","406","Garlic","1982","1982","ha","678","","Official data"
"QC","Crops","206","Sudan (former)","5312","Area harvested","406","Garlic","1983","1983","ha","700","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","406","Garlic","1984","1984","ha","675","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","406","Garlic","1985","1985","ha","700","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","406","Garlic","1986","1986","ha","750","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","406","Garlic","1987","1987","ha","770","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","406","Garlic","1988","1988","ha","760","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","406","Garlic","1989","1989","ha","780","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","406","Garlic","1990","1990","ha","795","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","406","Garlic","1991","1991","ha","800","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","406","Garlic","1992","1992","ha","815","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","406","Garlic","1993","1993","ha","830","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","406","Garlic","1994","1994","ha","845","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","406","Garlic","1995","1995","ha","850","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","406","Garlic","1996","1996","ha","900","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","406","Garlic","1997","1997","ha","950","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","406","Garlic","1998","1998","ha","980","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","406","Garlic","1999","1999","ha","990","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","406","Garlic","2000","2000","ha","1000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","406","Garlic","2001","2001","ha","1050","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","406","Garlic","2002","2002","ha","1100","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","406","Garlic","2003","2003","ha","3500","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","406","Garlic","2004","2004","ha","5830","","Official data"
"QC","Crops","206","Sudan (former)","5312","Area harvested","406","Garlic","2005","2005","ha","5980","","Official data"
"QC","Crops","206","Sudan (former)","5312","Area harvested","406","Garlic","2006","2006","ha","6303","","Official data"
"QC","Crops","206","Sudan (former)","5312","Area harvested","406","Garlic","2007","2007","ha","5042","","Official data"
"QC","Crops","206","Sudan (former)","5312","Area harvested","406","Garlic","2008","2008","ha","5294","","Official data"
"QC","Crops","206","Sudan (former)","5312","Area harvested","406","Garlic","2009","2009","ha","5833","","Official data"
"QC","Crops","206","Sudan (former)","5312","Area harvested","406","Garlic","2010","2010","ha","6000","","Official data"
"QC","Crops","206","Sudan (former)","5312","Area harvested","406","Garlic","2011","2011","ha","6600","","Official data"
"QC","Crops","206","Sudan (former)","5419","Yield","406","Garlic","1961","1961","hg/ha","46667","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","406","Garlic","1962","1962","hg/ha","50000","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","406","Garlic","1963","1963","hg/ha","45455","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","406","Garlic","1964","1964","hg/ha","48485","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","406","Garlic","1965","1965","hg/ha","45714","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","406","Garlic","1966","1966","hg/ha","48571","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","406","Garlic","1967","1967","hg/ha","50000","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","406","Garlic","1968","1968","hg/ha","47368","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","406","Garlic","1969","1969","hg/ha","48684","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","406","Garlic","1970","1970","hg/ha","47500","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","406","Garlic","1971","1971","hg/ha","47619","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","406","Garlic","1972","1972","hg/ha","47619","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","406","Garlic","1973","1973","hg/ha","47619","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","406","Garlic","1974","1974","hg/ha","71429","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","406","Garlic","1975","1975","hg/ha","71429","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","406","Garlic","1976","1976","hg/ha","71429","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","406","Garlic","1977","1977","hg/ha","72727","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","406","Garlic","1978","1978","hg/ha","100000","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","406","Garlic","1979","1979","hg/ha","128000","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","406","Garlic","1980","1980","hg/ha","166667","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","406","Garlic","1981","1981","hg/ha","166548","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","406","Garlic","1982","1982","hg/ha","190442","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","406","Garlic","1983","1983","hg/ha","200000","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","406","Garlic","1984","1984","hg/ha","192593","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","406","Garlic","1985","1985","hg/ha","200000","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","406","Garlic","1986","1986","hg/ha","200000","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","406","Garlic","1987","1987","hg/ha","201299","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","406","Garlic","1988","1988","hg/ha","197368","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","406","Garlic","1989","1989","hg/ha","179487","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","406","Garlic","1990","1990","hg/ha","150943","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","406","Garlic","1991","1991","hg/ha","187500","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","406","Garlic","1992","1992","hg/ha","190184","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","406","Garlic","1993","1993","hg/ha","180723","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","406","Garlic","1994","1994","hg/ha","189349","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","406","Garlic","1995","1995","hg/ha","182353","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","406","Garlic","1996","1996","hg/ha","177778","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","406","Garlic","1997","1997","hg/ha","173684","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","406","Garlic","1998","1998","hg/ha","171429","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","406","Garlic","1999","1999","hg/ha","170707","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","406","Garlic","2000","2000","hg/ha","172000","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","406","Garlic","2001","2001","hg/ha","164762","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","406","Garlic","2002","2002","hg/ha","159091","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","406","Garlic","2003","2003","hg/ha","84571","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","406","Garlic","2004","2004","hg/ha","71355","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","406","Garlic","2005","2005","hg/ha","71906","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","406","Garlic","2006","2006","hg/ha","72981","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","406","Garlic","2007","2007","hg/ha","71400","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","406","Garlic","2008","2008","hg/ha","71402","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","406","Garlic","2009","2009","hg/ha","43202","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","406","Garlic","2010","2010","hg/ha","45455","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","406","Garlic","2011","2011","hg/ha","45455","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5510","Production","406","Garlic","1961","1961","tonnes","1400","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","406","Garlic","1962","1962","tonnes","1500","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","406","Garlic","1963","1963","tonnes","1500","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","406","Garlic","1964","1964","tonnes","1600","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","406","Garlic","1965","1965","tonnes","1600","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","406","Garlic","1966","1966","tonnes","1700","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","406","Garlic","1967","1967","tonnes","1750","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","406","Garlic","1968","1968","tonnes","1800","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","406","Garlic","1969","1969","tonnes","1850","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","406","Garlic","1970","1970","tonnes","1900","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","406","Garlic","1971","1971","tonnes","2000","","Official data"
"QC","Crops","206","Sudan (former)","5510","Production","406","Garlic","1972","1972","tonnes","2000","","Official data"
"QC","Crops","206","Sudan (former)","5510","Production","406","Garlic","1973","1973","tonnes","2000","","Official data"
"QC","Crops","206","Sudan (former)","5510","Production","406","Garlic","1974","1974","tonnes","3000","","Official data"
"QC","Crops","206","Sudan (former)","5510","Production","406","Garlic","1975","1975","tonnes","3300","","Official data"
"QC","Crops","206","Sudan (former)","5510","Production","406","Garlic","1976","1976","tonnes","3600","","Official data"
"QC","Crops","206","Sudan (former)","5510","Production","406","Garlic","1977","1977","tonnes","4000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","406","Garlic","1978","1978","tonnes","6000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","406","Garlic","1979","1979","tonnes","8000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","406","Garlic","1980","1980","tonnes","10850","","Official data"
"QC","Crops","206","Sudan (former)","5510","Production","406","Garlic","1981","1981","tonnes","10759","","Official data"
"QC","Crops","206","Sudan (former)","5510","Production","406","Garlic","1982","1982","tonnes","12912","","Official data"
"QC","Crops","206","Sudan (former)","5510","Production","406","Garlic","1983","1983","tonnes","14000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","406","Garlic","1984","1984","tonnes","13000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","406","Garlic","1985","1985","tonnes","14000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","406","Garlic","1986","1986","tonnes","15000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","406","Garlic","1987","1987","tonnes","15500","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","406","Garlic","1988","1988","tonnes","15000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","406","Garlic","1989","1989","tonnes","14000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","406","Garlic","1990","1990","tonnes","12000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","406","Garlic","1991","1991","tonnes","15000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","406","Garlic","1992","1992","tonnes","15500","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","406","Garlic","1993","1993","tonnes","15000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","406","Garlic","1994","1994","tonnes","16000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","406","Garlic","1995","1995","tonnes","15500","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","406","Garlic","1996","1996","tonnes","16000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","406","Garlic","1997","1997","tonnes","16500","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","406","Garlic","1998","1998","tonnes","16800","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","406","Garlic","1999","1999","tonnes","16900","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","406","Garlic","2000","2000","tonnes","17200","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","406","Garlic","2001","2001","tonnes","17300","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","406","Garlic","2002","2002","tonnes","17500","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","406","Garlic","2003","2003","tonnes","29600","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","406","Garlic","2004","2004","tonnes","41600","","Official data"
"QC","Crops","206","Sudan (former)","5510","Production","406","Garlic","2005","2005","tonnes","43000","","Official data"
"QC","Crops","206","Sudan (former)","5510","Production","406","Garlic","2006","2006","tonnes","46000","","Official data"
"QC","Crops","206","Sudan (former)","5510","Production","406","Garlic","2007","2007","tonnes","36000","","Official data"
"QC","Crops","206","Sudan (former)","5510","Production","406","Garlic","2008","2008","tonnes","37800","","Official data"
"QC","Crops","206","Sudan (former)","5510","Production","406","Garlic","2009","2009","tonnes","25200","","Official data"
"QC","Crops","206","Sudan (former)","5510","Production","406","Garlic","2010","2010","tonnes","27273","","Official data"
"QC","Crops","206","Sudan (former)","5510","Production","406","Garlic","2011","2011","tonnes","30000","","Official data"
"QC","Crops","206","Sudan (former)","5312","Area harvested","507","Grapefruit (inc. pomelos)","1961","1961","ha","2500","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","507","Grapefruit (inc. pomelos)","1962","1962","ha","2500","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","507","Grapefruit (inc. pomelos)","1963","1963","ha","2600","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","507","Grapefruit (inc. pomelos)","1964","1964","ha","2600","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","507","Grapefruit (inc. pomelos)","1965","1965","ha","2800","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","507","Grapefruit (inc. pomelos)","1966","1966","ha","2800","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","507","Grapefruit (inc. pomelos)","1967","1967","ha","2900","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","507","Grapefruit (inc. pomelos)","1968","1968","ha","2950","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","507","Grapefruit (inc. pomelos)","1969","1969","ha","2950","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","507","Grapefruit (inc. pomelos)","1970","1970","ha","2950","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","507","Grapefruit (inc. pomelos)","1971","1971","ha","2941","","Official data"
"QC","Crops","206","Sudan (former)","5312","Area harvested","507","Grapefruit (inc. pomelos)","1972","1972","ha","3361","","Official data"
"QC","Crops","206","Sudan (former)","5312","Area harvested","507","Grapefruit (inc. pomelos)","1973","1973","ha","3571","","Official data"
"QC","Crops","206","Sudan (former)","5312","Area harvested","507","Grapefruit (inc. pomelos)","1974","1974","ha","3600","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","507","Grapefruit (inc. pomelos)","1975","1975","ha","3600","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","507","Grapefruit (inc. pomelos)","1976","1976","ha","3700","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","507","Grapefruit (inc. pomelos)","1977","1977","ha","3600","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","507","Grapefruit (inc. pomelos)","1978","1978","ha","3000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","507","Grapefruit (inc. pomelos)","1979","1979","ha","3000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","507","Grapefruit (inc. pomelos)","1980","1980","ha","2541","","Official data"
